stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
37.025983,,-76.36773,2208,QUEEN & MICHIGAN,0
37.026968,,-76.366759,2209,MICHIGAN & QUEEN,0
36.866185,,-76.284521,0189,MONTICELLO & 19TH,0
36.870229,,-76.28279,0188,MONTICELLO & 25TH,0
36.901933,,-76.254755,0673,WIDGEON & WHITEHORN,0
36.9024,,-76.250674,0672,WIDGEON & PUGH,0
36.902429,,-76.247466,0671,WIDGEON & THAXTON,0
36.902466,,-76.243817,0670,WIDGEON & GREGORY,0
36.889009,,-76.238326,0677,SEWELLS POINT & CHESAPEAKE,0
36.892188,,-76.238911,0676,SEWELLS POINT & GREENWOOD,0
36.896656,,-76.241002,0675,SEWELLS POINT & QUAIL,0
37.019177,,-76.429606,2429,ROANOKE & 76TH,0
37.007067,,-76.430025,2421,MARSHALL & RICHARDS,0
37.010888,,-76.432495,2423,MARSHALL & HILTON,0
37.013585,,-76.43419,2424,MARSHALL & 72ND,0
37.015294,,-76.435247,2425,MARSHALL & 74TH,0
37.016947,,-76.431155,2427,74TH & ORCUTT,0
36.933989,,-76.209033,0071,OCEAN VIEW & 7TH BAY,0
36.935193,,-76.213657,0070,OCEAN VIEW & 3RD BAY,0
36.933179,,-76.205927,0072,OCEAN VIEW & 10TH BAY,0
36.931473,,-76.199162,0075,OCEAN VIEW & 16TH BAY,0
36.931904,,-76.200914,0074,OCEAN VIEW & 14TH BAY,0
36.930444,,-76.193573,0077,OCEAN VIEW & 20TH BAY,0
36.928998,,-76.191608,0079,SHORE & PLEASANT,0
36.979655,,-76.400787,2515,GARDEN & ROANOKE,0
36.981467,,-76.400529,2516,GARDEN & 16TH,0
36.980913,,-76.4023,2517,16TH & CHESTNUT,0
36.978335,,-76.409132,2510,WICKHAM & 16TH,0
36.823064,,-76.342376,9433,TURNPIKE & FAQUIER,0
36.979027,,-76.404827,2512,ROANOKE & 15TH,0
36.79302,,-76.344748,9431,BEECHDALE & GUST,0
37.124721,,-76.531712,2734,WARWICK & TABBS,0
37.122444,,-76.528741,2735,WARWICK & SHERWOOD,0
37.11921,,-76.524469,2736,WARWICK & SHAWN,0
37.117889,,-76.522781,2737,WARWICK & CAMPBELL,0
37.132915,,-76.543106,2731,WARWICK & OLD COURTHOUSE,0
37.130399,,-76.539187,2732,WARWICK & ORIANA,0
37.128265,,-76.536309,2733,WARWICK & DENBIGH,0
36.8537,,-75.977642,9349,PACIFIC & 25TH1/2,0
37.113392,,-76.518981,2739,WARWICK & COLONY,0
36.887783,,-76.288283,9185,NEWPORT & RHODE ISLAND,0
36.842512,,-76.020216,5058,VIRGINIA BEACH & FIRST COLONIAL,0
36.898878,,-76.242638,9181,PHILPOTTS & SEWELLS POINT,0
36.853373,,-75.976555,5054,ATLANTIC & 25TH,0
36.833898,,-75.971236,5056,ATLANTIC & 5TH,0
36.81646,,-76.32811,1815,PORTSMOUTH & DEEP CREEK,0
36.815664,,-76.339589,1816,PORTSMOUTH & TRUXTON,0
36.815922,,-76.33626,1811,PORTSMOUTH & MAGNOLIA,0
36.815751,,-76.339604,1813,PORTSMOUTH & TRUXTON,0
36.862264,,-76.393365,1819,CHURCHLAND & TYRE NECK,0
36.974683,,-76.416995,2802,JEFFERSON & 16TH,0
36.85135,,-76.285047,0404_merged_9740008,SAINT PAULS & WOOD,0
36.885522,,-76.244597,0368,CHESAPEAKE & NANSEMOND,0
36.822482,,-76.297418,9417,PORT CENTRE & MADISON,0
36.822083,,-76.420331,1609,PORTSMOUTH & WEST CAPRI CIRCLE,0
36.823952,,-76.41165,1608,PORTSMOUTH & TAYLOR,0
37.00695,,-76.436687,3229,JEFFERSON & BOONE,0
37.003807,,-76.434737,3228,JEFFERSON & TEMPLE,0
37.088467,,-76.431461,3134,SAUNDERS & QUARTER PATH,0
36.816274,,-76.362152,1601,PORTSMOUTH & MOHAWK,0
36.814365,,-76.355491,1600,MCLEAN & AIRLINE,0
36.818256,,-76.371891,1603,PORTSMOUTH & BYERS,0
36.817163,,-76.365751,1602,PORTSMOUTH & CATAWBA,0
36.819614,,-76.379572,1605,PORTSMOUTH & ELMHURST,0
36.818896,,-76.375505,1604,PORTSMOUTH & JEWELL,0
36.82148,,-76.390168,1607,PORTSMOUTH & BOB WHITE,0
36.820902,,-76.386875,1606,PORTSMOUTH & ROBIN,0
36.944373,,-76.299387,8858,BELLINGER & THIRD,0
36.824653,,-76.239584,0816,INDIAN RIVER & SAINT LAWRENCE,0
36.947691,,-76.310679,8851,GILBERT & FARRAGUT,0
36.997891,,-76.389349,2162,KECOUGHTAN & HOLLYWOOD,0
36.893499,,-76.238262,0363,CHESAPEAKE & STRAND,0
36.897183,,-76.238831,0362,CHESAPEAKE & PICADILLY,0
37.056374,,-76.401603,2848,HARDY CASH & HAMPTON CLUB,0
37.056269,,-76.395673,2846,HARDY CASH & PEABODY,0
37.056144,,-76.398746,2847,HARDY CASH & EXECUTIVE,0
37.142773,,-76.523575,2844,JEFFERSON & BUCHANAN,0
37.055356,,-76.392243,2845,COLISEUM & CAREPLEX,0
37.048079,,-76.390923,2842,COLISEUM & MARCELLA,0
37.145402,,-76.525496,2843,JEFFERSON & HANOVER,0
37.040134,,-76.38741,2840,COLISEUM & CONVENTION,0
36.776398,,-76.240448,4005,KRISTINA & CROSSWAYS,0
37.13978,,-76.520779,3320,JEFFERSON & DENBIGH,0
37.144007,,-76.524176,3321,JEFFERSON & BUCHANAN,0
37.150018,,-76.529006,3322,JEFFERSON & RICHNECK,0
37.153208,,-76.53149,3323,JEFFERSON & MEADOW CREEK,0
37.156543,,-76.534027,3324,JEFFERSON & GREEN GROVE,0
36.81021,,-76.218421,0811,MILITARY & AUBURN,0
37.166317,,-76.541638,3326,JEFFERSON & SHIELDS,0
37.171434,,-76.545773,3327,JEFFERSON & WOODCREEK,0
37.175676,,-76.569517,3328,WARWICK & DOZIER,0
37.180909,,-76.569947,3329,WARWICK & ENTERPRISE,0
36.853569,,-76.293885,8002_merged_9740019,YORK STREET/FREEMASON,0
36.808981,,-76.218019,0810,AUBURN & MILITARY,0
36.830667,,-76.312653,1775,ELM & SOUTH,0
36.825819,,-76.312417,1774,ELM & RANDOLPH,0
36.824265,,-76.317599,1771,LINCOLN & LANSING,0
36.824205,,-76.319382,1770,LINCOLN & PIEDMONT,0
36.824405,,-76.312703,1773,LINCOLN & CAMDEN,0
36.969697,,-76.413893,2806,JEFFERSON & 6TH,0
36.861351,,-76.278526,5734_merged_9740010,CHURCH & WASHINGTON,0
36.865058,,-76.251028,2998,BALLENTINE & MCLEMORE,0
36.857893,,-76.284408,1159,VIRGINIA BEACH & SALTER,0
37.025611,,-76.313975,2999,MALLORY & SHERWOOD,0
36.854537,,-76.273983,1155,VIRGINIA BEACH & TIDEWATER,0
36.852388,,-76.267301,1154,VIRGINIA BEACH & MARSHALL,0
36.855364,,-76.276599,1156,VIRGINIA BEACH & CHAPEL,0
36.852147,,-76.25897,1151,VIRGINIA BEACH & OAKLAWN,0
36.852136,,-76.263726,1153,VIRGINIA BEACH & COVENANT,0
37.0276,,-76.362249,5518,PEMBROKE & PARKDALE,0
36.819599,,-76.255568,5511,BETHEL & BERKLEY,0
36.821006,,-76.253688,5510,BETHEL & HARLING,0
36.789169,,-76.263176,5512,CAMPOSTELLA & DIAMOND HILL,0
36.825139,,-76.067046,5515,LYNNHAVEN & GUARDIAN,0
36.796918,,-76.258343,5514,CAMPOSTELLA & DEXTER,0
36.825237,,-76.067268,5516,LYNNHAVEN & GUARDIAN,0
36.83136,,-76.300809,1551,PORT CENTRE & BART,0
36.833904,,-76.299423,1550,COUNTY & COURT,0
36.820688,,-76.301803,1553,MADISON & 7TH,0
36.811377,,-76.315916,1555,GEORGE WASHINGTON & FREDERICK,0
36.81349,,-76.313386,1554,GEORGE WASHINGTON & WIRT,0
36.804785,,-76.321445,1557,GEORGE WASHINGTON & HANBURY,0
36.80749,,-76.319241,1556,GEORGE WASHINGTON & GREENWOOD,0
36.80248,,-76.32037,1559,AFTON & BURTIS,0
36.802769,,-76.32184,1558,AFTON & GEORGE WASHINGTON,0
37.021317,,-76.394873,3036,BRIARFIELD & PICKETT,0
37.03271,,-76.305979,2993,MALLORY & SARGEANT,0
36.842685,,-76.246055,3030,KIMBALL & WILEY,0
37.030528,,-76.309278,2995,MALLORY & BERKLEY,0
36.773222,,-76.307934,3032,MILITARY & SHELL,0
37.027451,,-76.312819,2997,MALLORY & WILSON,0
37.037246,,-76.29909,2990,MALLORY & AL,0
36.972486,,-76.415641,2804,JEFFERSON & 12TH,0
37.034562,,-76.303152,2991,MALLORY & DARBY,0
36.917879,,-76.197585,0560,LITTLE CREEK & WOODALL,0
37.018872,,-76.401688,3037,BRIARFIELD & PARKINSON,0
36.77347,,-76.308155,3031,MILITARY & SHELL,0
36.857604,,-76.289549,5605,VIRGINIA BEACH & GRANBY,0
36.863719,,-75.979485,5604,ATLANTIC & 36TH,0
36.857219,,-76.29049,5607,VIRGINIA BEACH & BOUSH,0
36.857658,,-76.289109,5606,VIRGINIA BEACH & GRANBY,0
37.0291,,-76.356486,5601,PEMBROKE & BACK RIVER,0
37.029304,,-76.355783,5600,PEMBROKE & BACK RIVER,0
37.02474,,-76.390728,3033,BRIARFIELD & WARD,0
36.793789,,-76.401078,1904,AIRLINE & QUAILSHIRE,0
37.015011,,-76.442046,3291,JEFFERSON & ODUM,0
36.852222,,-75.976047,4001,ATLANTIC & 24TH,0
37.012386,,-76.440453,3292,JEFFERSON & PATS,0
36.880873,,-76.044346,1399,GREAT NECK & MILLWOOD,0
36.886342,,-76.049197,1398,GREAT NECK & SHOREHAVEN,0
36.88915,,-76.051412,1397,GREAT NECK & FALCON,0
36.891828,,-76.055481,1396,GREAT NECK & RIVER,0
36.894957,,-76.060137,1395,GREAT NECK & WIMBLEDON POINT,0
36.910958,,-76.072667,1392,SHORE & EBB TIDE,0
36.910671,,-76.074575,1391,SHORE & SEA SHELL,0
36.910189,,-76.077751,1390,SHORE & STARFISH,0
37.030809,,-76.342949,3812,PEMBROKE & WASHINGTON,0
37.033099,,-76.326433,3813,PEMBROKE & THEODORE,0
36.834358,,-76.340694,3810,HIGH & POTAMAC,0
37.019636,,-76.321788,3811,COUNTY & BOOKER,0
37.01938,,-76.398822,3817,BRIARFIELD & NORTHWOOD,0
37.039161,,-76.295767,3814,MALLORY & HERBERT,0
37.02217,,-76.325546,3815,COUNTY & FRISSELL,0
37.018946,,-76.402182,3818,BRIARFIELD & PARKINSON,0
36.77734,,-76.003881,3819,GENERAL BOOTH & GUNN HALL,0
36.928979,,-76.191279,0869,SHORE & PLEASANT,0
36.8923,,-76.14,0866,INDEPENDENCE & LAKESIDE,0
36.896646,,-76.139045,0867,PLEASURE HOUSE & THOROUGHGOOD SQ,0
36.832287,,-76.261758,0862,CAMPOSTELLA & CANTON,0
36.835423,,-76.26302,0863,CAMPOSTELLA & ARLINGTON,0
36.82357,,-76.260488,0860,CAMPOSTELLA & BERKLEY,0
36.828269,,-76.260968,0861,CAMPOSTELLA & MELON,0
36.836109,,-76.285808,0514,INDIAN RIVER & STATE,0
36.834661,,-76.285268,0515,STATE & CLIFTON,0
36.83534,,-76.281966,0513,MAIN & INDIAN RIVER,0
36.829882,,-76.281417,0510,LIBERTY & GRAYSON,0
36.832272,,-76.283308,0511,MAIN & BERKLEY,0
36.855148,,-76.38378,4004,HIGH & FERGUSON,0
36.817552,,-76.266894,0474_merged_9740027,LIBERTY & TRANSYLVANIA,0
36.89235,,-76.168752,1326,NORTHAMPTON & BAYSIDE,0
36.809983,,-76.099176,1425,ROSEMONT & BUNYAN,0
36.891649,,-76.237966,0364,CHESAPEAKE & GREEN,0
36.828736,,-76.280434,0468,LIBERTY & LANCASTER,0
36.826813,,-76.278496,0469,LIBERTY & SHERMAN,0
36.867026,,-76.16156,5869,BROAD MEADOWS & HENDERSON,0
36.865603,,-76.158316,5868,NEWTOWN & LEARNING,0
36.871905,,-76.143276,5865,HAYGOOD & HUNTING HILL,0
36.875146,,-76.13561,5864,HAYGOOD & INDEPENDENCE,0
36.868939,,-76.150572,5867,HAYGOOD & HAYGOOD,0
36.870359,,-76.147095,5866,HAYGOOD & CROSSBROUGH,0
36.829782,,-76.281479,0467,LIBERTY & GRAYSON,0
36.832249,,-76.28351,0465,MAIN & BERKLEY,0
36.930416,,-76.31805,0243,HAMPTON & MAPLESHADE,0
36.936458,,-76.31854,0240,HAMPTON & B,0
36.925429,,-76.31744,0246,HAMPTON & HELMICK,0
36.929273,,-76.317918,0244,HAMPTON & BEECHWOOD,0
36.927636,,-76.317767,0245,HAMPTON & GLENDALE,0
36.923566,,-76.316509,0248,HAMPTON & BAKER,0
37.037236,,-76.298606,2183,MALLORY & AL,0
37.028634,,-76.415917,2182,WEAVER & PENNWOOD,0
36.999604,,-76.384305,2181,KECOUGHTAN & PIEDMONT,0
37.013456,,-76.365961,2333,VICTORIA & ALGONQUIN,0
36.881515,,-76.233768,0646,SEWELLS POINT & KENNEBECK,0
37.025997,,-76.361356,2212,QUEEN & PATTERSON,0
37.028534,,-76.363008,2211,LASALLE & GEORGIA,0
37.028767,,-76.36687,2210,MICHIGAN & QUEEN 2,0
37.030315,,-76.344278,2217,PEMBROKE & WINE,0
37.025769,,-76.354056,2216,QUEEN & STEWART,0
36.862206,,-76.234217,0640,AZALEA GARDEN & VILLAGE,0
37.025941,,-76.358043,2214,QUEEN & MAPLEWOOD,0
37.030892,,-76.341211,2219,PEMBROKE & CENTER,0
36.895405,,-76.239925,0649,SEWELLS POINT & PARTRIDGE,0
36.917897,,-76.264448,0884,LITTLE CREEK & FORT WORTH,0
36.918067,,-76.261962,0885,LITTLE CREEK & GALVESTON,0
36.917443,,-76.258805,0886,LITTLE CREEK & DALLAS,0
36.916585,,-76.255928,0887,LITTLE CREEK & VAN PATTEN,0
36.914987,,-76.275257,0881,LITTLE CREEK & COLONIAL,0
36.917769,,-76.27086,0882,TAUSSIG & GRANBY,0
36.917558,,-76.270035,0883,TAUSSIG & LITTLE CREEK,0
36.907783,,-76.238695,0888,JOHNSTONS & AUBURN,0
37.017139,,-76.431034,2439,74TH & ORCUTT,0
37.018715,,-76.429443,2438,ROANOKE & 75TH,0
36.795335,,-76.3477,2433,GUST & MARCY,0
37.035222,,-76.397958,2432,QUEEN & WEAVER,0
37.021826,,-76.422132,2431,LASSITER & MARTHA LEE,0
37.020661,,-76.425891,2430,76TH & CHESTNUT,0
37.020757,,-76.426156,2437,76TH & CHESTNUT,0
37.021858,,-76.422371,2436,76TH & MARTHA LEE,0
37.018607,,-76.443928,2434,JEFFERSON & MERCURY,0
36.792884,,-76.364095,9429,ROOSEVELT & VAUGHN,0
36.906801,,-76.161363,0088,SHORE & LAKE SHORES,0
36.906886,,-76.155726,0089,SHORE & JACK FROST,0
36.979588,,-76.409916,2509,WICKHAM & 18TH,0
36.981952,,-76.411466,2507,HAMPTON & WICKHAM,0
36.980873,,-76.414138,2506,HAMPTON & MARSHALL,0
36.979794,,-76.416842,2505,HAMPTON & MADISON,0
36.978982,,-76.418816,2504,HAMPTON & JEFFERSON,0
36.92109,,-76.192663,0080,SHORE & DUNNING,0
36.980849,,-76.420787,2502,JEFFERSON & 25TH,0
36.797183,,-76.370622,9427,DARREN & HORNE,0
36.985499,,-76.435211,2500,WASHINGTON & 37TH,0
37.145199,,-76.549841,2727,WARWICK & CHECED WAY,0
37.151111,,-76.553856,2725,WARWICK & THORNCLIFF,0
37.154175,,-76.555353,2724,WARWICK & WOODHAVEN,0
37.156368,,-76.55622,2723,WARWICK & HICKORY POINT,0
37.159949,,-76.557336,2721,WARWICK & WARWICK LANDING,0
37.163393,,-76.557233,2720,WARWICK & WILLIAMSON,0
37.14076,,-76.54714,2729,WARWICK & BEXLEY PARK,0
37.142656,,-76.548196,2728,WARWICK & CURTIS TIGNOR,0
36.815616,,-76.258958,9196,BORDER & BETHEL,0
36.817617,,-76.252028,9199,WINGFIELD & BERKLEY,0
36.817157,,-76.066961,5042,LYNNHAVEN & INTERNATIONAL,0
36.817946,,-76.321462,1807,PORTSMOUTH & ROANOKE,0
36.790208,,-76.113988,3783,PRINCESS ANNE & INDEPENDENCE,0
36.782944,,-76.334676,3780,GEORGE WASHINGTON & WOODLAND,0
36.815606,,-76.34227,1804,PORTSMOUTH & RODMAN,0
36.779834,,-76.331387,1802,GILMERTON & ALBERT,0
36.879655,,-76.303207,3784,38TH & HAMPTON,0
36.888835,,-76.30277,3785,HAMPTON & SHELL STATION,0
36.842436,,-76.017831,3788,VIRGINIA BEACH & WEST,0
36.816216,,-76.331676,1809,PORTSMOUTH & DAHLIA,0
36.817466,,-76.323781,1808,PORTSMOUTH & COLUMBUS,0
37.106894,,-76.490621,9511,CRISTON & HANCOCK,0
36.799553,,-76.260779,5939,BROAD & ACORN,0
36.850674,,-76.251539,0704,CORPREW & GATE HOUSE,0
37.069473,,-76.471857,3258,JEFFERSON & GROOME,0
37.071594,,-76.473151,3259,JEFFERSON & ROBINSON,0
36.947351,,-76.319116,8864,GILBERT & MARYLAND,0
36.951234,,-76.323191,8865,VIRGINIA & DILLINGHAM,0
36.947465,,-76.316549,8863,GILBERT & BACON,0
36.843828,,-75.983515,1525,VIRGINIA BEACH & CYPRESS,0
37.050065,,-76.460213,3250,JEFFERSON & LYLISTON,0
37.053159,,-76.461762,3252,JEFFERSON & GAMBOL,0
37.056731,,-76.464031,3253,JEFFERSON & DRESDEN,0
36.759084,,-76.005692,1526,UPTON & NIMMO,0
37.06653,,-76.470054,3257,JEFFERSON & WINSTON,0
36.878778,,-75.98481,1255,ATLANTIC & 52ND,0
37.061426,,-76.411796,2858,BUTLER FARM & LUCAS 1,0
36.831346,,-76.331391,1622,ROMANESQUE & MARKHAM,0
37.062205,,-76.408287,2853,BUTLER FARM & LUCAS 1,0
37.063461,,-76.402253,2852,BUTLER FARM & MAGRUDER,0
37.061539,,-76.414099,2855,BUTLER FARM & OLD MALLORY,0
37.061737,,-76.411324,2854,BUTLER FARM & LUCAS 2,0
37.061293,,-76.41408,2857,BUTLER FARM & OLD MALLORY,0
37.061897,,-76.418997,2856,THOMAS NELSON COMMUNITY COLLEGE,0
36.820658,,-75.982877,1490,GENERAL BOOTH & VA AQUARIUM,0
36.809431,,-75.990442,1492,GENERAL BOOTH & BIRDNECK,0
36.794737,,-75.995288,1493,GENERAL BOOTH & OCEANA,0
37.033277,,-76.325234,3337,PEMBROKE & MERCURY,0
36.914969,,-76.245928,3336,LITTLE CREEK & MERRITT,0
37.18526,,-76.571964,3334,WARWICK & HILLTOP,0
37.096864,,-76.453572,3203,HARPERSVILLE & BAYBERRY,0
37.121931,,-76.523373,3339,BLAND & CAMPBELL,0
37.046586,,-76.394372,3338,CUNNINGHAM & HARTFORD,0
36.84551,,-76.369046,1700,HIGH & SEAGROVE,0
36.846835,,-76.37161,1701,HIGH & SHIRLEY,0
36.840385,,-76.356258,1702,HIGH & GRAYSON,0
36.857743,,-76.387167,1703,HIGH & DOGWOOD,0
36.859468,,-76.389801,1704,HIGH & BON SECOURS,0
36.846656,,-76.371536,1705,HIGH & SHIRLEY,0
36.859637,,-76.389822,1706,HIGH & BON SECOURS,0
36.854044,,-76.382278,1707,HIGH & REESE,0
36.852363,,-76.379721,1709,HIGH & CEDAR,0
36.947282,,-76.318204,5185,GILBERT & BACON,0
36.843854,,-76.146386,1128,VIRGINIA BEACH & ARAGONA,0
36.843952,,-76.151045,1129,VIRGINIA BEACH & DORSET,0
36.840136,,-76.108262,1120,VIRGINIA BEACH & LYNN SHORES,0
36.841821,,-76.113595,1122,VIRGINIA BEACH & LOEHMANNS,0
36.843179,,-76.117512,1123,VIRGINIA BEACH & STEPNEY,0
36.843493,,-76.121661,1124,VIRGINIA BEACH & THALIA,0
36.84361,,-76.129456,1125,VIRGINIA BEACH & CONSTITUTION,0
36.843748,,-76.138386,1126,VIRGINIA BEACH & SECOND,0
36.843786,,-76.141509,1127,VIRGINIA BEACH & KELLAM,0
36.864095,,-76.25062,2989,BALLENTINE & DANA,0
36.88276,,-76.246878,0370_merged_9740015,CHESAPEAKE & NORLAND,0
37.044197,,-76.301919,2983,OLD BUCKROE & WOOD,0
36.841787,,-76.251943,3026,KIMBALL & COURT,0
37.041364,,-76.303822,2981,OLD BUCKROE & RICHARD,0
37.044833,,-76.312373,2980,ANDREWS & REDFORD,0
37.039686,,-76.295394,2987,MALLORY & SEABOARD,0
37.043431,,-76.294659,2985,BUCKROE & FOURTH,0
37.045091,,-76.300279,2984,BUCKROE & SEABOARD,0
36.966772,,-76.278156,1018,OCEAN VIEW & 10TH VIEW,0
36.96611,,-76.275467,1019,OCEAN VIEW & 9TH VIEW,0
36.966988,,-76.294026,1014,OCEAN VIEW & 15TH VIEW,0
36.967022,,-76.29098,1015,OCEAN VIEW & 14th VIEW,0
36.967041,,-76.286375,1016,OCEAN VIEW & LE CLAIR,0
36.967052,,-76.283874,1017,OCEAN VIEW & HANSFORD,0
36.966608,,-76.276315,1010,OCEAN VIEW & SALEM,0
36.862025,,-76.291088,1235,PRINCESS ANNE & PENDER,0
36.863593,,-76.294144,1236,PRINCESS ANNE & COLONIAL,0
36.8649,,-76.296921,1237,PRINCESS ANNE & MANTEO,0
36.858367,,-76.278794,1231,PRINCESS ANNE & CHURCH,0
36.860232,,-76.285318,1232,PRINCESS ANNE & ARMISTEAD,0
36.880274,,-76.307736,5670,ELKHORN & 39TH,0
36.882422,,-76.307823,5671,ELKHORN & 42ND,0
36.823732,,-76.152666,5672,PRINCESS ANNE & BAXTER,0
36.812806,,-76.216874,5674,MILITARY & PROVIDENCE,0
37.17595,,-76.589885,5675,HARWOOD & ENTERPRISE,0
36.798214,,-76.233701,5676,MILITARY & OLD GREENBRIER,0
36.750601,,-76.246208,5677,BATTLEFIELD & KNELLS RIDGE,0
36.788937,,-76.331786,5678,GEORGE WASHINGTON & FERNDALE,0
36.781376,,-76.343522,5679,CAMELOT & DEEP CREEK,0
37.013231,,-76.4406,3809,JEFFERSON & 74TH,0
36.991905,,-76.427385,3808,JEFFERSON & 41ST,0
36.872193,,-76.274752,3804,26TH & WAVERLY,0
36.834638,,-76.328299,3806,HIGH & HARBOR,0
36.952425,,-76.257388,3801,FIRST VIEW & GOVERNMENT,0
36.949755,,-76.260046,3803,FIRST VIEW & MAPLE,0
36.915623,,-76.28102,0878,LITTLE CREEK & SHERYL,0
36.915746,,-76.302074,0871,LITTLE CREEK & CORTLANDT,0
36.916062,,-76.296185,0873,LITTLE CREEK & TAPLEY,0
36.916053,,-76.297746,0872,LITTLE CREEK & ENFIELD,0
36.916101,,-76.293574,0874,LITTLE CREEK & DIVEN,0
36.916049,,-76.285261,0877,LITTLE CREEK & RUTHVEN,0
36.91614,,-76.290178,0876,LITTLE CREEK & ARMFIELD,0
36.825891,,-76.27765,0508,LIBERTY & SHERMAN,0
36.854465,,-76.238901,0636,VIRGINIA BEACH & INGLESIDE,0
36.811525,,-76.264636,0501,ATLANTIC & CULPEPPER,0
36.809514,,-76.264227,0500,ATLANTIC & POCAHONTAS,0
36.817813,,-76.267363,0503,LIBERTY & FITCHETT,0
36.815445,,-76.265466,0502,OLD ATLANTIC & JEFFERSON,0
36.819843,,-76.271665,0505,LIBERTY & POINDEXTER,0
36.818815,,-76.269752,0504,LIBERTY & COMMERCE,0
36.823088,,-76.275087,0507,LIBERTY & SEABOARD,0
36.822404,,-76.274406,0506,LIBERTY & 20th,0
36.84737,,-76.183809,0633,CENTER & NEWTOWN,0
36.942483,,-76.232542,0144,OCEAN VIEW & STURGIS,0
37.051223,,-76.300472,2948,ANDREWS & OLD BUCKROE,0
36.944158,,-76.235527,0146,OCEAN VIEW & BEACH VIEW,0
36.95021,,-76.246242,0149,OCEAN VIEW & NORFOLK,0
37.027732,,-76.347519,3011_merged_9740028,LINCOLN & FRANKLIN,0
36.814926,,-76.265479,0475,OLD ATLANTIC & JEFFERSON,0
36.807362,,-76.26402,0477,ATLANTIC & MYERS,0
36.811691,,-76.26487,0476,ATLANTIC & CULPEPPER,0
36.82312,,-76.275293,0471,LIBERTY & 16TH,0
36.820082,,-76.271275,0473,SEABOARD & LIBERTY,0
36.799165,,-76.258231,0479,BROAD & CAMPOSTELLA,0
36.804634,,-76.263469,0478,ATLANTIC & STRAWBERRY,0
37.110258,,-76.493928,5818,PATRICK HENRY MALL,0
37.013969,,-76.371072,5819,HAMPTON ROADS & SHELL,0
36.859387,,-76.275834,3060,GOFF & OKEEFE,0
36.894724,,-76.303353,0259,HAMPTON & ROCKBRIDGE,0
36.896363,,-76.303026,0258,HAMPTON & SURREY,0
36.910869,,-76.305971,0254,HAMPTON & NORTH SHORE,0
36.900518,,-76.303677,0256,HAMPTON & LEXAN,0
36.919166,,-76.312013,0250,HAMPTON & STAFF COLLEGE,0
36.914428,,-76.307234,0253,HAMPTON & RUNNYMEDE,0
36.91574,,-76.308324,0252,HAMPTON & LITTLE CREEK,0
37.047989,,-76.307749,2945,ANDREWS & NICKERSON,0
36.898912,,-76.242288,0651,SEWELLS POINT & PHILPOTTS,0
36.89709,,-76.241187,0650,SEWELLS POINT & QUAIL,0
36.89898,,-76.246145,0653,PHILPOTTS & PARTRIDGE,0
37.045696,,-76.310485,2944,AMHERST & ANDREWS,0
36.898737,,-76.248847,0654,PHILPOTTS & PIERCE,0
37.033059,,-76.333536,2228,PEMBROKE & HOLLY,0
36.901873,,-76.254551,0656,WIDGEON & WHITEHORN,0
37.027889,,-76.3238,2226,MERCURY & WOODLAND,0
37.025668,,-76.324945,2227,WOODLAND & OLD BUCKROE,0
37.031248,,-76.324893,2224,MERCURY & OLD POINT,0
36.98714,,-76.413008,2463,28TH & ORCUTT,0
37.033005,,-76.329823,2223,PEMBROKE & CYPRESS,0
37.032918,,-76.333754,2221,PEMBROKE & HOLLY,0
36.896058,,-76.224673,0896,MILITARY & MCGEE,0
36.898111,,-76.226118,0895,MILITARY & CRESCENT,0
36.901352,,-76.228459,0893,MILITARY & LONGDALE,0
36.904116,,-76.230477,0892,MILITARY & SPRINGMEADOW,0
36.906407,,-76.232187,0891,MILITARY & JOHNSTONS,0
36.908467,,-76.234982,0890,JOHNSTONS & MILITARY,0
36.892793,,-76.222259,0898,MILITARY & NORVELLA,0
36.813738,,-76.32898,9375,DEEP CREEK & ELLIOT,0
37.020935,,-76.441747,2088,MERCURY & NEWMARKET NORTH,0
37.014549,,-76.448478,2089,WARWICK & 75TH,0
37.0214,,-76.431596,2082,79TH & ROANOKE,0
37.020739,,-76.433235,2083,79TH & ORCUTT,0
37.022937,,-76.427773,2081,79TH & CHESTNUT,0
36.955092,,-76.254562,2086,1ST VIEW & PORTVIEW,0
36.93728,,-76.21936,2087,OCEAN VIEW & INLET,0
36.945043,,-76.270503,2084,1ST VIEW & BAY,0
36.948116,,-76.263503,2085,1ST VIEW & SAINT GEORGE,0
36.874325,,-76.134715,0099,INDEPENDENCE & HAYGOOD,0
36.879789,,-76.133334,0098,INDEPENDENCE & PAUL REVERE,0
36.884175,,-76.13474,0097,INDEPENDENCE & EWELL,0
36.894425,,-76.141963,0096,PLEASURE HOUSE & INDEPENDENCE,0
36.897829,,-76.138231,0095,PLEASURE HOUSE & FIRST COURT,0
36.901785,,-76.136599,0094,PLEASURE HOUSE & VICTORY,0
36.904538,,-76.137683,0093,SHORE & PLEASURE HOUSE,0
36.905568,,-76.145225,0092,SHORE & WELLINGS,0
36.989809,,-76.392753,2535,MAPLE & 19TH,0
37.1583,,-76.556598,2712,WARWICK & ASHTON GREEN,0
37.160454,,-76.556908,2713,WARWICK & WARWICK LANDING,0
37.154481,,-76.555077,2710,WARWICK & WOODHAVEN,0
37.12317,,-76.509688,3341,CHATHAM & HABERSHAM,0
